genre;tempo
electronic;123.5093015
gospel;103.673324
pop;129.037012
r&b;104.5380309
ambient;90.00691858
country;121.7624675
indie;130.271585
rock;105.1420639
country;134.2495802
rock;166.3847302
folk;126.2559755
classical;95.17020702
metal;133.9586628
pop;109.0220794
electronic;119.4357755
hip-hop;100.9434982
jazz;122.625776
hip-hop;102.3393206
rock;132.2885885
pop;118.1574139
hip-hop;113.0982451
country;96.74695166
rock;144.2180155
pop;112.5717865
electronic;116.6155586
blues;71.89223041
pop;111.3590063
country;98.26401643
pop;140.075846
k-pop;159.8945689
hip-hop;102.844126
rock;116.7082274
electronic;141.5890142
pop;147.3470101
pop;129.8502079
rock;126.2481958
pop;108.3549659
ambient;79.55495646
r&b;78.6484387
electronic;138.0945105
classical;122.1536893
classical;126.8624604
pop;145.1459297
latin;123.5888296
pop;118.4121096
hip-hop;119.9157814
metal;164.3735205
hip-hop;87.09666734
metal;165.6804398
hip-hop;90.90194979
classical;85.35450292
hip-hop;98.73164709
country;101.1759172
classical;109.409268
pop;128.6906804
rock;133.9596745
electronic;111.1963283
electronic;130.1381044
hip-hop;109.1753042
classical;93.37139669
reggae;103.1287749
k-pop;133.3437469
country;137.279481
r&b;102.3498027
indie;102.7036748
r&b;95.19531963
ambient;83.45842012
k-pop;154.9162424
indie;118.3575988
pop;120.9890178
pop;127.1848819
pop;135.0268651
soul;88.43786745
rock;117.0803198
folk;112.4775382
indie;114.5633615
metal;153.860404
indie;125.0844964
classical;91.81393531
latin;89.05045937
blues;104.6447355
pop;110.5112858
reggae;70.04376085
rock;126.4763385
hip-hop;85.39133332
hip-hop;69.00359221
country;137.437939
pop;101.2324791
hip-hop;108.1178742
indie;114.3502155
electronic;104.3012156
reggae;106.9692576
jazz;130.1768482
hip-hop;107.8706187
pop;143.7942644
hip-hop;59.44355053
rock;115.8341454
electronic;138.5941165
electronic;140.4275462
hip-hop;94.20119517
indie;96.09450669
hip-hop;96.52661336
pop;94.42167028
electronic;120.1267978
electronic;115.6883523
indie;103.9985938
electronic;143.1052936
k-pop;128.8757341
pop;121.7878129
hip-hop;122.3891161
hip-hop;112.4279164
soul;71.14193711
reggae;66.59665209
hip-hop;98.67246202
drum-and-bass;158.6598147
pop;120.8443905
jazz;110.0386779
electronic;123.0054293
drum-and-bass;171.5769487
pop;108.4908566
hip-hop;97.15134781
r&b;132.3960889
gospel;120.4412776
soul;83.76137426
pop;120.4574731
hip-hop;97.79424435
electronic;152.1586679
rock;102.334284
rock;111.064762
pop;117.4639578
metal;128.2106125
rock;130.9476933
jazz;95.37405923
hip-hop;85.59131126
indie;130.5792578
k-pop;116.7991444
classical;96.12460336
folk;92.45129499
folk;122.7222503
hip-hop;85.52166051
hip-hop;83.96075747
folk;104.4093031
punk;163.0280514
electronic;135.4575346
k-pop;89.63812411
hip-hop;96.70359559
rock;110.4621133
hip-hop;102.4862677
indie;129.171604
pop;126.4890498
hip-hop;105.4440347
hip-hop;79.92692378
pop;133.2379537
pop;116.4807997
latin;98.14728063
jazz;120.5294349
pop;109.0939281
pop;113.4873575
blues;95.49688757
pop;98.96201331
hip-hop;100.6765194
indie;136.8026448
country;126.9991054
folk;89.18908154
r&b;108.8633759
indie;139.9317497
hip-hop;92.07009023
pop;103.1322002
rock;115.2853373
folk;98.5353954
classical;105.2011613
jazz;104.2270315
hip-hop;80.63324862
r&b;116.2564011
soul;126.66313
blues;100.2773368
pop;95.59950535
jazz;116.0952807
classical;85.02315313
hip-hop;90.29438894
classical;119.3904558
rock;100.7146011
classical;109.4475649
rock;116.7028095
classical;123.8433087
rock;143.4738117
hip-hop;117.9095966
rock;124.9588693
k-pop;130.4774281
k-pop;117.3773203
pop;118.3460332
hip-hop;102.0921763
folk;107.5267958
latin;126.1750548
hip-hop;123.3749037
k-pop;108.6269037
folk;128.1049964
electronic;147.489086
classical;114.5314919
rock;145.4386931
electronic;135.3684677
pop;149.7330521
indie;121.4609188
latin;102.197808
k-pop;141.3890749
electronic;115.7261152
country;106.8742741
metal;144.5246438
folk;82.01352997
country;128.3202299
metal;164.3180278
gospel;92.48870747
latin;113.4757544
classical;87.94402164
pop;126.6358037
rock;133.3140746
hip-hop;77.28554573
metal;142.6096778
indie;94.69514139
hip-hop;127.6591509
electronic;134.0719785
hip-hop;86.9922852
folk;95.87529596
soul;80.16024276
latin;108.8077292
r&b;104.2769309
country;83.40613148
pop;142.0900134
rock;118.0343207
hip-hop;95.90428764
folk;103.6771245
rock;136.2997691
rock;108.1631232
r&b;99.30578694
electronic;112.8842666
electronic;138.8250575
pop;133.5247961
metal;131.77326
electronic;113.5365013
classical;95.34977053
r&b;104.4211174
soul;102.2771645
electronic;152.9141188
classical;94.67462844
metal;162.0940158
hip-hop;90.68919885
blues;102.5264564
reggae;89.06114962
ambient;85.38903676
pop;129.8134239
jazz;112.2707478
hip-hop;77.72674135
rock;155.6856717
pop;133.433361
pop;142.9111881
reggae;105.3656016
electronic;133.3026948
hip-hop;102.4153922
folk;122.2200846
ambient;56.72601639
gospel;110.9782578
jazz;112.0794595
k-pop;152.3710249
ambient;93.88256953
k-pop;138.0040468
hip-hop;86.63105616
jazz;109.0565093
hip-hop;95.11929798
soul;126.1612347
metal;177.0583854
latin;118.2059946
hip-hop;69.73813774
r&b;95.44225377
pop;108.5915638
hip-hop;106.4124631
electronic;119.9069929
drum-and-bass;152.2539571
electronic;154.5585617
hip-hop;91.9383631
pop;110.1942126
rock;116.5300591
electronic;150.649261
pop;123.4013021
pop;112.4719503
classical;83.14475378
indie;158.4756554
hip-hop;98.95466609
electronic;127.4705091
rock;149.0312877
rock;134.128339
metal;144.1480227
rock;116.0861152
hip-hop;120.0355205
soul;96.1219854
hip-hop;101.7363579
r&b;138.9025355
hip-hop;106.3725831
pop;125.5837791
pop;115.2812365
indie;122.8949284
soul;90.58085584
country;124.1944663
electronic;154.2886639
soul;114.3276434
country;109.1663303
folk;120.7996117
hip-hop;88.25215969
pop;92.95473572
hip-hop;82.21334233
metal;159.8890004
country;130.3008331
hip-hop;82.17381181
blues;117.5151873
soul;116.479454
pop;118.7697586
gospel;106.6093332
country;138.6489098
rock;138.0459152
country;121.942991
metal;139.480397
r&b;108.6780779
folk;115.9715917
hip-hop;99.1942478
latin;109.3118288
classical;112.1243669
pop;105.6220243
jazz;119.5283831
country;128.1327593
pop;95.3648804
pop;129.7914868
k-pop;131.4329529
country;123.6346257
electronic;122.5596758
soul;64.88801749
pop;119.2400129
rock;140.2966272
indie;110.6508153
latin;94.37029147
latin;116.1470144
k-pop;130.6792515
metal;147.8862361
metal;129.1995437
reggae;84.53169424
rock;115.2650314
r&b;109.3354263
punk;142.0685596
classical;98.77060329
electronic;128.5589882
latin;138.3309121
hip-hop;86.73171536
hip-hop;129.7598262
metal;156.5667999
r&b;107.2500132
reggae;105.8886274
reggae;78.30174293
r&b;105.4666588
hip-hop;88.44805965
k-pop;135.9239071
rock;160.8603606
hip-hop;114.5217022
pop;106.4859621
pop;124.4900822
rock;151.020163
classical;106.5384269
hip-hop;83.13861849
electronic;111.7230636
electronic;157.6795806
hip-hop;107.5660234
metal;139.1902451
metal;173.7889482
rock;130.2337957
folk;97.15337488
punk;157.6449281
metal;127.6380445
jazz;79.48225105
country;111.1267332
rock;130.5915167
rock;148.1075646
pop;135.8414218
punk;181.5311307
country;118.3190776
ambient;85.94793346
r&b;94.86627285
electronic;153.7872245
drum-and-bass;135.4647738
electronic;128.3173044
rock;119.788692
country;119.2302096
pop;113.855448
hip-hop;111.7461268
indie;103.2506465
reggae;95.82658431
hip-hop;111.8771681
classical;95.224935
rock;154.0094967
pop;132.111328
hip-hop;99.77517361
pop;104.4502592
k-pop;151.3018876
r&b;90.84698171
jazz;135.1997323
rock;146.0904786
pop;103.1869077
pop;132.1997001
country;124.7814006
k-pop;125.3671681
classical;124.5120909
pop;97.33671936
folk;106.1768304
folk;112.8659629
hip-hop;100.0488044
ambient;96.50557919
drum-and-bass;142.8252484
indie;109.7369453
drum-and-bass;174.785904
electronic;104.9832915
rock;116.921159
drum-and-bass;185.9115856
gospel;136.8682643
hip-hop;80.6673332
folk;97.23924352
hip-hop;128.572826
r&b;81.91638143
blues;112.1959271
r&b;83.74528814
pop;137.9992093
hip-hop;92.41276833
hip-hop;69.60104264
folk;103.1962986
electronic;105.0401736
electronic;123.1540168
classical;117.6075818
pop;104.6789223
metal;163.1902811
classical;115.5975492
electronic;117.261322
k-pop;116.8140831
r&b;92.85985479
r&b;104.2577112
rock;113.4508437
jazz;130.3505628
jazz;108.2361902
pop;128.6120937
soul;110.3398278
rock;124.7592996
r&b;84.1885049
drum-and-bass;204.5681393
metal;141.0709743
r&b;99.84848261
pop;108.838471
hip-hop;97.45729553
latin;107.5944533
rock;133.142879
rock;106.7588326
reggae;68.20375082
reggae;92.20535561
rock;125.5284162
pop;105.1656375
pop;120.1087324
punk;146.9850387
indie;132.8746716
k-pop;100.5176233
hip-hop;103.6856864
rock;134.8313213
rock;112.5525674
reggae;95.52851167
latin;101.8554573
r&b;114.5793461
r&b;88.10345626
hip-hop;129.94062
rock;131.5511716
pop;130.4582856
r&b;97.99606874
hip-hop;78.80690848
hip-hop;98.46191097
gospel;128.7006306
pop;119.0997891
electronic;106.0033805
pop;117.6352592
pop;109.3983188
r&b;117.0565387
rock;122.0282778
metal;130.6775539
pop;87.01000626
country;116.4143089
soul;115.7637612
r&b;81.78054357
indie;118.5105072
r&b;104.5262152
country;111.5059593
pop;150.5287594
hip-hop;93.63556055
hip-hop;83.57849869
folk;112.2352643
classical;103.0916986
country;114.8598298
jazz;142.1553361
soul;76.20351832
metal;156.1811316
hip-hop;76.48999819
country;116.537332
blues;117.5075356
metal;142.3557455
pop;129.9211631
pop;105.324836
folk;127.7953138
rock;147.1058602
folk;128.422736
blues;94.08679273
reggae;90.93424469
pop;123.3170261
classical;160.6192911
rock;138.066593
country;115.0706325
folk;116.9651235
reggae;85.40637826
rock;154.7178229
r&b;87.66161974
jazz;125.0453511
r&b;80.07824986
k-pop;112.1462918
rock;136.141322
drum-and-bass;164.3578544
r&b;115.8435982
pop;132.3819299
r&b;89.18363878
latin;118.8159168
electronic;122.3422764
folk;115.3238004
hip-hop;89.78850383
k-pop;117.8873482
ambient;83.15634499
pop;109.2501547
blues;89.81476478
r&b;103.7304631
metal;170.1357103
electronic;118.2431481
k-pop;84.84916908
blues;92.3608765
blues;100.6906422
hip-hop;69.50538068
metal;137.5154248
hip-hop;127.8698035
hip-hop;118.7879297
rock;111.5672262
classical;98.40772204
ambient;85.76551575
k-pop;126.532129
soul;95.00774044
folk;87.05734231
rock;127.1367585
country;111.983592
latin;113.2435948
rock;146.1239586
rock;131.3242531
r&b;102.5815041
classical;88.22012426
classical;87.73213279
classical;87.53988121
pop;117.5048289
reggae;96.5710536
electronic;137.4017063
electronic;116.7450286
hip-hop;129.4863384
jazz;109.0106195
soul;83.89846467
rock;143.973914
k-pop;125.6647603
drum-and-bass;158.9723905
r&b;119.8195787
ambient;102.6139253
folk;118.0242137
hip-hop;79.03512121
classical;109.2622664
electronic;119.3268402
r&b;121.6476552
soul;84.98888202
pop;104.3053904
r&b;115.9843714
electronic;106.5407111
pop;122.9611808
country;89.56940043
pop;118.0776631
latin;123.5064348
country;114.248588
soul;104.3224363
drum-and-bass;191.7930535
electronic;121.6961964
hip-hop;73.67320135
country;123.5772944
rock;142.6163196
k-pop;117.418808
country;114.3702607
k-pop;137.7857168
drum-and-bass;166.6750607
classical;111.7444557
hip-hop;105.6763339
pop;114.2673287
hip-hop;112.3537398
ambient;82.4894793
gospel;108.4523275
ambient;113.0844081
drum-and-bass;148.1621094
rock;142.3042025
ambient;61.29981325
hip-hop;84.72321192
pop;126.2335159
classical;104.0757392
country;124.8508885
rock;128.0063363
indie;115.0140235
pop;125.1565934
soul;124.8510923
r&b;86.29443893
reggae;114.5028758
electronic;147.8246353
pop;140.8640792
drum-and-bass;171.7836075
soul;126.9916871
gospel;119.1782096
hip-hop;106.9448063
metal;153.127466
k-pop;143.4906848
jazz;150.3391233
gospel;96.00332045
reggae;113.3721317
k-pop;150.1948871
pop;111.1311687
hip-hop;95.96835265
reggae;79.45174753
hip-hop;99.21574706
pop;131.1329931
pop;122.2873921
hip-hop;78.57346213
soul;99.09963539
pop;135.9207856
hip-hop;88.96581123
ambient;75.59700559
r&b;89.18862533
rock;104.0148953
indie;102.6507938
hip-hop;86.69078566
electronic;144.8836379
rock;127.8447359
reggae;91.90782985
pop;129.5587706
pop;118.3172277
folk;123.8099834
latin;117.3459393
soul;90.76984079
country;124.9199334
k-pop;119.9405452
k-pop;118.9760598
rock;136.5465414
electronic;125.9905944
rock;146.9933572
electronic;129.0027449
indie;145.5309883
folk;108.3258917
punk;185.6015055
electronic;135.6766663
indie;138.4317943
jazz;120.8683883
hip-hop;75.13613533
latin;127.9142856
pop;146.4405062
r&b;88.46020532
classical;110.8323695
rock;135.6021779
drum-and-bass;173.6231023
soul;84.21750736
country;127.2891093
electronic;122.4479936
classical;99.43371113
punk;165.5697074
metal;161.2171063
metal;112.0548202
metal;162.8864041
latin;104.896676
k-pop;118.0496184
classical;95.80620152
rock;127.9950203
electronic;157.2211867
metal;147.0075514
k-pop;130.5315544
gospel;132.5559681
pop;112.5823534
r&b;92.25604248
rock;120.0904587
latin;114.8011886
r&b;118.3230138
country;130.8015886
pop;96.96485931
ambient;99.06097869
ambient;97.40092391
pop;117.4317546
k-pop;131.996218
hip-hop;97.72902824
hip-hop;78.39545566
hip-hop;92.06355809
rock;150.1109374
r&b;96.02751418
classical;122.5906988
folk;95.44076982
r&b;121.0232893
k-pop;146.7638422
metal;159.7690496
electronic;141.0114873
punk;148.9688505
rock;116.7986502
jazz;122.886323
k-pop;117.0107462
reggae;100.8808201
r&b;101.1265244
pop;99.92127486
hip-hop;115.626888
electronic;126.7110412
classical;112.0922356
k-pop;132.6870401
rock;112.0952117
hip-hop;70.91781745
r&b;103.5686733
pop;118.1141803
metal;146.2312923
folk;79.59099376
hip-hop;109.9428892
jazz;105.6672621
pop;126.6695099
pop;141.461485
gospel;128.9757762
ambient;80.64501621
hip-hop;73.06045907
pop;108.2886749
pop;109.2455469
jazz;120.2273459
soul;111.1054758
drum-and-bass;183.0798116
electronic;145.0618086
hip-hop;85.75876463
blues;122.3707074
pop;156.5467682
gospel;113.4777442
gospel;91.51347137
r&b;95.83522431
classical;80.07730614
soul;100.3282068
indie;115.8515148
r&b;94.1135751
reggae;89.46704686
electronic;142.8909858
rock;140.855552
drum-and-bass;167.2367373
pop;143.8796629
hip-hop;116.7722891
folk;105.1560411
ambient;64.63374785
soul;105.6306471
metal;172.9934056
hip-hop;91.08480837
electronic;134.6209594
hip-hop;104.1200756
pop;125.7847873
r&b;119.6102758
blues;106.1398235
hip-hop;92.01696817
rock;146.2527668
hip-hop;96.00577888
latin;119.6641199
pop;100.1631782
reggae;63.70688158
hip-hop;77.46284978
drum-and-bass;160.8911878
hip-hop;95.15280653
rock;133.7852017
k-pop;119.4354894
soul;81.00825725
r&b;88.4054302
classical;97.89410782
rock;113.1865454
punk;149.8162901
soul;125.7971829
metal;147.6914183
indie;127.3501888
k-pop;137.0840957
electronic;127.5228894
drum-and-bass;186.6054619
k-pop;131.5864539
classical;105.5965607
gospel;124.0421644
hip-hop;65.01679688
pop;137.4475545
k-pop;164.4972511
metal;148.895088
metal;141.7730508
pop;112.704098
k-pop;104.9732784
rock;110.7465156
indie;87.03219737
indie;138.7609488
jazz;92.97765656
rock;119.6026057
hip-hop;109.5356083
hip-hop;91.63769376
jazz;139.6574589
electronic;137.200245
blues;137.0446161
pop;129.8540536
folk;126.3475232
folk;123.7443349
drum-and-bass;158.1390305
gospel;110.5378167
pop;112.5227975
reggae;106.8185454
classical;83.96945932
indie;145.2885795
pop;103.2389825
pop;129.4436712
punk;157.7742661
pop;149.2820314
electronic;129.1543151
latin;122.0076247
country;97.83619132
rock;145.9124394
rock;139.14803
reggae;83.35982736
rock;117.4996609
latin;106.7037866
hip-hop;94.90961831
pop;131.9668036
pop;100.642863
r&b;89.00589512
soul;128.7676855
k-pop;133.7459729
soul;93.52823611
electronic;91.93034069
rock;131.2144857
hip-hop;120.3314709
hip-hop;75.34732753
metal;158.2849072
indie;121.2440291
electronic;145.1002164
folk;91.67910109
soul;88.87111041
latin;101.6957531
soul;128.4170305
r&b;95.01359196
drum-and-bass;165.8830405
pop;122.2885361
electronic;112.08997
hip-hop;99.30549229
rock;132.1378503
rock;132.0541722
r&b;111.1189889
pop;115.1000592
r&b;94.9006625
reggae;67.75987484
classical;100.9259929
rock;140.8750882
r&b;115.1126904
classical;146.5339149
country;129.5526649
folk;107.3597909
hip-hop;114.8208057
jazz;106.668334
